project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
tvm,5035,comment,597439447,non_debt,-,apache,1.0,Merged
storm,2480,review,159413588,non_debt,-,apache,8.0,Merged
kylin,352,description,0,non_debt,-,apache,0.0,Merged
spark,7048,comment,115984726,non_debt,-,apache,3.0,Closed
spark,15573,description,0,code_debt,duplicated_code,apache,2.0,Closed
airflow,151,summary,0,non_debt,-,apache,0.0,Merged
hadoop,575,review,268897325,non_debt,-,apache,242.0,Closed
spark,20229,summary,0,non_debt,-,apache,5.0,Closed
trafficcontrol,3379,comment,470204804,non_debt,-,apache,5.0,Merged
hadoop,2556,summary,0,design_debt,non-optimal_design,apache,38.0,Merged
kafka,5474,comment,411231844,non_debt,-,apache,1.0,Merged
camel,2010,summary,0,non_debt,-,apache,0.0,Closed
activemq,556,comment,691129531,non_debt,-,apache,16.0,Closed
drill,1640,review,261588501,non_debt,-,apache,29.0,Closed
arrow,2936,review,233587937,non_debt,-,apache,4.0,Closed
trafficcontrol,3766,comment,541298688,non_debt,-,apache,75.0,Merged
trafficcontrol,3766,comment,542325854,non_debt,-,apache,75.0,Merged
kafka,2320,review,94887536,code_debt,low_quality_code,apache,4.0,Closed
beam,8270,review,274875921,code_debt,low_quality_code,apache,19.0,Merged
trafficserver,7281,review,508918650,non_debt,-,apache,126.0,Merged
druid,6702,review,335746585,non_debt,-,apache,369.0,Merged
spark,186,comment,38623099,non_debt,-,apache,36.0,Closed
hbase,2440,review,493689369,non_debt,-,apache,1.0,Merged
couchdb,169,description,0,non_debt,-,apache,2.0,Closed
spark,16381,comment,268861717,non_debt,-,apache,0.0,Closed
incubator-mxnet,11357,summary,0,non_debt,-,apache,14.0,Closed
flink,15439,comment,810469613,non_debt,-,apache,0.0,Closed
carbondata,3183,comment,486091530,non_debt,-,apache,37.0,Closed
cloudstack,4776,comment,806067992,non_debt,-,apache,160.0,Merged
incubator-pinot,3856,review,258720423,non_debt,-,apache,5.0,Merged
skywalking,3365,comment,526215529,non_debt,-,apache,1.0,Merged
beam,10227,comment,558882339,design_debt,non-optimal_design,apache,0.0,Merged
beam,7844,comment,463755217,non_debt,-,apache,0.0,Merged
spark,8780,comment,140936357,non_debt,-,apache,49.0,Closed
beam,13112,comment,740158473,non_debt,-,apache,61.0,Merged
nifi-minifi-cpp,979,review,569451513,non_debt,-,apache,56.0,Closed
zookeeper,548,comment,402444134,non_debt,-,apache,34.0,Closed
spark,14355,review,72452143,non_debt,-,apache,6.0,Closed
servicecomb-java-chassis,1767,review,427921194,non_debt,-,apache,2.0,Merged
airflow,2372,review,140193220,code_debt,complex_code,apache,482.0,Merged
beam,12145,review,453061806,non_debt,-,apache,19.0,Merged
spark,27664,comment,608282010,non_debt,-,apache,91.0,Closed
ambari,2330,comment,421452133,non_debt,-,apache,2.0,Merged
trafficcontrol,3688,review,330266503,non_debt,-,apache,104.0,Merged
couchdb,3414,comment,797069943,non_debt,-,apache,1.0,Merged
trafficserver,1863,comment,301370821,non_debt,-,apache,71.0,Merged
hadoop,582,comment,667318471,non_debt,-,apache,,Not Closed or Merged
spark,23747,review,269640058,code_debt,complex_code,apache,227.0,Closed
hadoop,63,comment,519413862,non_debt,-,apache,,Not Closed or Merged
cloudstack,1578,review,77754965,code_debt,low_quality_code,apache,166.0,Merged
shardingsphere,912,summary,0,non_debt,-,apache,0.0,Closed
carbondata,2417,comment,403277466,non_debt,-,apache,13.0,Closed
flink,11839,comment,624800779,non_debt,-,apache,26.0,Merged
flink,7696,review,257630219,non_debt,-,apache,5.0,Closed
openwhisk,2662,description,0,non_debt,-,apache,333.0,Closed
tinkerpop,330,comment,226003425,non_debt,-,apache,11.0,Closed
spark,450,review,11879995,non_debt,-,apache,4.0,Closed
spark,15237,review,90548133,code_debt,complex_code,apache,133.0,Closed
spark,29104,review,460275749,non_debt,-,apache,13.0,Closed
hbase,1684,comment,626303991,non_debt,-,apache,1.0,Merged
superset,10385,summary,0,non_debt,-,apache,0.0,Closed
trafficserver,351,comment,199878590,non_debt,-,apache,537.0,Closed
superset,11499,review,537844305,non_debt,-,apache,42.0,Merged
trafficcontrol,4423,review,391129633,non_debt,-,apache,24.0,Merged
druid,4885,description,0,non_debt,-,apache,563.0,Closed
phoenix,508,review,285231247,requirement_debt,requirement_partially_implemented,apache,19.0,Closed
spark,23647,comment,457541376,non_debt,-,apache,32.0,Closed
flink,10195,review,350633864,non_debt,-,apache,11.0,Merged
carbondata,3894,comment,675868683,non_debt,-,apache,15.0,Closed
iceberg,796,review,383089633,non_debt,-,apache,473.0,Closed
trafficcontrol,4547,summary,0,non_debt,-,apache,3.0,Merged
geode,2916,description,0,non_debt,-,apache,1.0,Merged
flink,1813,review,58112951,non_debt,-,apache,111.0,Closed
kafka,5044,comment,390452297,non_debt,-,apache,1683.0,Closed
karaf,807,summary,0,non_debt,-,apache,0.0,Merged
kafka,2382,comment,273980480,non_debt,-,apache,25.0,Closed
iceberg,1893,review,547982631,non_debt,-,apache,40.0,Merged
incubator-mxnet,16215,comment,533361303,non_debt,-,apache,21.0,Merged
incubator-mxnet,15277,review,296085060,code_debt,low_quality_code,apache,20.0,Closed
superset,7085,comment,475441559,non_debt,-,apache,0.0,Merged
spark,14112,comment,231556655,non_debt,-,apache,60.0,Closed
spark,28641,review,435012863,code_debt,complex_code,apache,20.0,Closed
cloudstack,2298,comment,355495161,non_debt,-,apache,89.0,Merged
kafka,182,review,38580655,non_debt,-,apache,28.0,Closed
flink,879,comment,118008845,code_debt,complex_code,apache,19.0,Closed
incubator-mxnet,988,description,0,non_debt,-,apache,0.0,Merged
spark,15303,comment,250590621,non_debt,-,apache,12.0,Closed
storm,1173,review,54728326,non_debt,-,apache,5.0,Merged
tvm,6391,review,483906265,non_debt,-,apache,5.0,Merged
spark,9611,review,44488912,non_debt,-,apache,0.0,Closed
arrow,6271,description,0,non_debt,-,apache,0.0,Closed
ozone,1233,review,482676002,code_debt,low_quality_code,apache,44.0,Merged
carbondata,1321,review,138830621,code_debt,complex_code,apache,12.0,Closed
hbase,954,review,362696454,non_debt,-,apache,25.0,Merged
cloudstack,1572,comment,253562333,test_debt,lack_of_tests,apache,135.0,Merged
hadoop,1478,review,326718672,non_debt,-,apache,24.0,Merged
trafodion,893,comment,269052296,non_debt,-,apache,10.0,Merged
spark,16038,comment,263308381,non_debt,-,apache,1.0,Closed
flink,12176,review,426131381,non_debt,-,apache,2.0,Closed
nifi,2237,description,0,non_debt,-,apache,3.0,Closed
spark,6189,comment,102571697,non_debt,-,apache,4.0,Closed
flink,178,description,0,non_debt,-,apache,6.0,Closed
tajo,181,comment,64865141,non_debt,-,apache,53.0,Closed
druid,2960,summary,0,non_debt,-,apache,0.0,Merged
flink,10059,summary,0,non_debt,-,apache,175.0,Merged
spark,6682,comment,109564743,non_debt,-,apache,5.0,Closed
spark,29537,review,476211215,non_debt,-,apache,0.0,Closed
cloudstack,872,comment,144036889,non_debt,-,apache,511.0,Closed
spark,2442,description,0,non_debt,-,apache,0.0,Closed
zeppelin,96,description,0,non_debt,-,apache,15.0,Closed
spark,14524,review,74780485,non_debt,-,apache,18.0,Closed
incubator-dolphinscheduler,2145,summary,0,non_debt,-,apache,0.0,Merged
flink,3574,review,107107801,non_debt,-,apache,10.0,Closed
kafka,4959,review,188774183,non_debt,-,apache,16.0,Merged
openwhisk,4870,review,399976882,code_debt,slow_algorithm,apache,0.0,Closed
incubator-mxnet,16223,summary,0,non_debt,-,apache,3.0,Merged
hbase,2747,review,541310426,non_debt,-,apache,97.0,Closed
nutch,219,review,136047841,non_debt,-,apache,110.0,Merged
flink,10911,review,368829260,non_debt,-,apache,0.0,Closed
camel,5121,comment,785170374,non_debt,-,apache,6.0,Merged
spark,5355,review,28042923,code_debt,low_quality_code,apache,6.0,Closed
trafficcontrol,3601,review,297263939,code_debt,low_quality_code,apache,59.0,Merged
hbase,1162,comment,584527412,non_debt,-,apache,1.0,Merged
spark,16355,comment,269544809,non_debt,-,apache,34.0,Closed
kafka,3425,review,173644384,non_debt,-,apache,262.0,Merged
cloudstack,2594,description,0,code_debt,dead_code,apache,1.0,Merged
activemq-artemis,3365,comment,744761907,non_debt,-,apache,188.0,Closed
beam,5696,review,196893936,non_debt,-,apache,0.0,Merged
spark,10427,comment,175997712,non_debt,-,apache,49.0,Closed
flink,9866,review,333911282,code_debt,low_quality_code,apache,6.0,Closed
jena,337,review,159239355,code_debt,low_quality_code,apache,4.0,Merged
airflow,11132,review,495856534,code_debt,low_quality_code,apache,10.0,Merged
pulsar,1029,review,164277238,non_debt,-,apache,26.0,Merged
zookeeper,983,comment,504269773,non_debt,-,apache,9.0,Closed
flink,1052,comment,134567455,code_debt,low_quality_code,apache,14.0,Closed
spark,12601,review,67582037,non_debt,-,apache,157.0,Closed
spark,30671,description,0,non_debt,-,apache,0.0,Closed
carbondata,3091,comment,466028784,non_debt,-,apache,31.0,Closed
iceberg,1793,review,553700047,code_debt,low_quality_code,apache,54.0,Merged
druid,6911,comment,460336824,non_debt,-,apache,27.0,Merged
kylin,1538,review,555469177,non_debt,-,apache,12.0,Merged
flink,6076,review,192981069,code_debt,low_quality_code,apache,73.0,Merged
kafka,2054,comment,271061611,non_debt,-,apache,220.0,Closed
spark,29231,comment,710633885,non_debt,-,apache,0.0,Closed
spark,25863,comment,533796440,non_debt,-,apache,108.0,Closed
storm,1781,comment,262494323,design_debt,non-optimal_design,apache,139.0,Merged
flink,6924,review,230024940,non_debt,-,apache,12.0,Merged
flink,11491,review,398874253,non_debt,-,apache,15.0,Closed
ignite,8456,description,0,non_debt,-,apache,17.0,Closed
incubator-doris,3369,review,421548232,non_debt,-,apache,20.0,Merged
arrow,8890,review,540609789,non_debt,-,apache,3.0,Closed
spark,11601,review,59323059,non_debt,-,apache,372.0,Closed
trafodion,1036,review,109077021,code_debt,low_quality_code,apache,19.0,Merged
carbondata,1515,comment,345413264,non_debt,-,apache,1.0,Closed
gobblin,1422,review,91768891,non_debt,-,apache,22.0,Merged
carbondata,1196,comment,318106840,non_debt,-,apache,1.0,Closed
hbase,3024,comment,791866049,non_debt,-,apache,10.0,Merged
openwhisk-wskdeploy,564,description,0,non_debt,-,apache,0.0,Merged
iceberg,1145,review,449363672,non_debt,-,apache,38.0,Merged
spark,4537,comment,97585868,non_debt,-,apache,79.0,Closed
flink,3715,review,126987096,non_debt,-,apache,91.0,Closed
trafodion,1753,comment,443198539,non_debt,-,apache,54.0,Closed
kafka,5548,review,211911555,non_debt,-,apache,2.0,Merged
spark,24518,comment,489824088,non_debt,-,apache,5.0,Closed
hadoop,2470,review,534462323,non_debt,-,apache,51.0,Merged
druid,1576,review,53042783,non_debt,-,apache,233.0,Merged
beam,812,review,75028654,non_debt,-,apache,7.0,Closed
carbondata,1483,description,0,non_debt,-,apache,3.0,Closed
openwhisk,871,review,70184998,non_debt,-,apache,11.0,Closed
activemq-artemis,2484,comment,451563907,non_debt,-,apache,16.0,Closed
druid,4271,summary,0,non_debt,-,apache,126.0,Merged
incubator-pinot,5021,summary,0,non_debt,-,apache,0.0,Merged
spark,1484,review,23672440,code_debt,low_quality_code,apache,199.0,Closed
flink,13795,comment,717237283,non_debt,-,apache,0.0,Closed
trafficserver,3820,comment,396753626,non_debt,-,apache,1.0,Merged
spark,28952,review,447482241,code_debt,low_quality_code,apache,1.0,Closed
airflow,10103,comment,667608032,non_debt,-,apache,0.0,Merged
hadoop,641,comment,477725418,non_debt,-,apache,2.0,Merged
spark,13410,review,65192185,code_debt,low_quality_code,apache,1.0,Closed
superset,6936,comment,485498379,non_debt,-,apache,58.0,Merged
carbondata,1359,review,139122030,non_debt,-,apache,165.0,Closed
trafficserver,6978,summary,0,non_debt,-,apache,122.0,Merged
spark,2919,comment,60703036,non_debt,-,apache,11.0,Closed
fineract,810,comment,623127986,documentation_debt,low_quality_documentation,apache,0.0,Merged
kafka,5049,comment,390888101,non_debt,-,apache,1.0,Closed
spark,22524,comment,423874035,non_debt,-,apache,13.0,Closed
spark,24057,comment,474356670,non_debt,-,apache,8.0,Closed
trafficcontrol,5643,review,596212676,non_debt,-,apache,4.0,Merged
activemq-artemis,106,comment,127426120,non_debt,-,apache,0.0,Merged
spark,30392,comment,729168362,design_debt,non-optimal_design,apache,0.0,Closed
drill,1749,review,339008196,non_debt,-,apache,196.0,Closed
spark,11071,comment,180201265,non_debt,-,apache,0.0,Closed
kafka,217,comment,142877943,non_debt,-,apache,24.0,Closed
spark,5267,comment,126521482,non_debt,-,apache,224.0,Closed
arrow,3416,review,252272868,non_debt,-,apache,15.0,Closed
hive,1221,summary,0,non_debt,-,apache,95.0,Closed
spark,14638,comment,265441330,non_debt,-,apache,121.0,Closed
spark,24374,review,284258115,non_debt,-,apache,50.0,Closed
superset,3652,comment,336312708,non_debt,-,apache,5.0,Merged
beam,10767,review,393907154,non_debt,-,apache,72.0,Closed
spark,4588,review,26089697,code_debt,low_quality_code,apache,44.0,Closed
netbeans,2125,description,0,non_debt,-,apache,34.0,Closed
tvm,4586,description,0,non_debt,-,apache,0.0,Merged
streams,254,comment,135895944,non_debt,-,apache,0.0,Merged
arrow,4515,description,0,documentation_debt,outdated_documentation,apache,1.0,Closed
spark,26080,review,347911028,non_debt,-,apache,55.0,Closed
nifi,2991,review,222560898,non_debt,-,apache,40.0,Closed
spark,4105,comment,103159431,code_debt,low_quality_code,apache,228.0,Closed
trafodion,21,comment,120188280,non_debt,-,apache,1.0,Merged
trafficcontrol,4106,comment,556237556,non_debt,-,apache,10.0,Merged
camel,4514,comment,738593426,non_debt,-,apache,44.0,Merged
ignite,6069,summary,0,test_debt,flaky_test,apache,9.0,Closed
tvm,1905,summary,0,code_debt,dead_code,apache,0.0,Merged
arrow,5451,review,329113827,code_debt,low_quality_code,apache,7.0,Closed
spark,26219,review,345304681,non_debt,-,apache,277.0,Closed
trafficserver,2407,description,0,non_debt,-,apache,3.0,Closed
incubator-dolphinscheduler,4188,summary,0,non_debt,-,apache,0.0,Closed
kafka,2444,comment,276345941,non_debt,-,apache,6.0,Closed
arrow,3963,review,273177077,non_debt,-,apache,27.0,Closed
pulsar,5721,comment,557240314,non_debt,-,apache,0.0,Merged
spark,21031,review,182622583,non_debt,-,apache,22.0,Closed
druid,50,review,2541441,code_debt,low_quality_code,apache,0.0,Merged
ambari,2441,summary,0,non_debt,-,apache,6.0,Merged
couchdb,835,comment,331552644,non_debt,-,apache,3.0,Merged
cassandra,224,review,194812259,non_debt,-,apache,1406.0,Closed
nifi,3174,comment,439389815,non_debt,-,apache,151.0,Closed
flink,12042,review,422441179,code_debt,low_quality_code,apache,1.0,Merged
kafka,7389,review,379859074,non_debt,-,apache,143.0,Merged
lucene-solr,134,comment,270461615,non_debt,-,apache,744.0,Closed
incubator-mxnet,14769,description,0,non_debt,-,apache,13.0,Merged
flink,4559,review,157693477,non_debt,-,apache,144.0,Closed
gobblin,3099,review,487298251,non_debt,-,apache,6.0,Closed
incubator-mxnet,16881,comment,571043129,non_debt,-,apache,51.0,Merged
kafka,5093,comment,395983207,non_debt,-,apache,1136.0,Closed
flink,12268,review,430016877,code_debt,low_quality_code,apache,6.0,Closed
spark,6959,review,33198256,code_debt,low_quality_code,apache,6.0,Closed
incubator-mxnet,14136,comment,462960508,non_debt,-,apache,1.0,Merged
kafka,413,review,43915597,non_debt,-,apache,0.0,Closed
druid,5649,comment,383651021,non_debt,-,apache,7.0,Merged
kafka,2405,review,97622033,code_debt,complex_code,apache,5.0,Closed
spark,27612,review,380444937,code_debt,low_quality_code,apache,0.0,Closed
kafka,1791,review,80134212,code_debt,low_quality_code,apache,82.0,Closed
daffodil,407,review,470752272,test_debt,low_coverage,apache,12.0,Merged
flink,3770,review,113919931,non_debt,-,apache,3.0,Merged
trafficcontrol,4786,description,0,non_debt,-,apache,4.0,Merged
activemq-artemis,87,comment,122921574,non_debt,-,apache,0.0,Closed
thrift,520,summary,0,non_debt,-,apache,596.0,Closed
spark,1313,review,15563577,non_debt,-,apache,30.0,Closed
nifi,1523,comment,281262286,non_debt,-,apache,1.0,Closed
carbondata,1707,comment,354043499,non_debt,-,apache,12.0,Closed
druid,5102,review,158433249,architecture_debt,violation_of_modularity,apache,55.0,Merged
spark,4593,comment,75540678,design_debt,non-optimal_design,apache,3.0,Closed
spark,5350,review,28019159,design_debt,non-optimal_design,apache,12.0,Closed
skywalking,6187,comment,759157679,non_debt,-,apache,0.0,Merged
cassandra,493,review,428233400,non_debt,-,apache,70.0,Closed
flink,15389,summary,0,code_debt,low_quality_code,apache,4.0,Closed
spark,30312,review,527995000,non_debt,-,apache,59.0,Closed
kafka,9100,review,477786630,code_debt,low_quality_code,apache,57.0,Merged
tvm,6274,review,483721402,non_debt,-,apache,56.0,Merged
calcite,2076,review,457807922,code_debt,dead_code,apache,7.0,Closed
reef,1412,comment,342832924,non_debt,-,apache,4.0,Closed
carbondata,3821,comment,653383759,non_debt,-,apache,0.0,Closed
spark,21322,comment,429410774,non_debt,-,apache,180.0,Closed
spark,11505,review,55262278,non_debt,-,apache,5.0,Closed
hbase,1747,description,0,non_debt,-,apache,1.0,Merged
superset,8629,summary,0,non_debt,-,apache,0.0,Merged
beam,4254,comment,352141618,non_debt,-,apache,3.0,Merged
cloudstack,4397,comment,708437967,non_debt,-,apache,1.0,Merged
spark,27359,comment,579564520,non_debt,-,apache,4.0,Closed
flink,705,review,30817476,design_debt,non-optimal_design,apache,1.0,Closed
ignite,7936,review,442743689,non_debt,-,apache,9.0,Closed
kafka,2822,comment,292657993,non_debt,-,apache,0.0,Closed
spark,28258,review,428693738,non_debt,-,apache,50.0,Closed
storm,2203,comment,346073151,non_debt,-,apache,194.0,Merged
gobblin,1226,review,76138754,non_debt,-,apache,4.0,Merged
bigtop,537,comment,519770209,non_debt,-,apache,28.0,Merged
incubator-pagespeed-ngx,436,description,0,non_debt,-,apache,0.0,Merged
incubator-mxnet,13362,review,239277593,non_debt,-,apache,39.0,Closed
storm,103,review,12410447,non_debt,-,apache,33.0,Merged
airflow,5992,comment,568772499,non_debt,-,apache,52.0,Merged
flink,10502,review,359579267,non_debt,-,apache,29.0,Merged
spark,1527,comment,49731850,non_debt,-,apache,5.0,Closed
incubator-doris,4925,review,528201502,requirement_debt,non-functional_requirements_not_fully_satisfied,apache,14.0,Merged
trafodion,491,comment,220518141,non_debt,-,apache,5.0,Merged
attic-apex-core,234,summary,0,non_debt,-,apache,6.0,Closed
ignite,5761,description,0,non_debt,-,apache,218.0,Closed
spark,29196,description,0,non_debt,-,apache,0.0,Closed
ignite,269,description,0,non_debt,-,apache,0.0,Closed
beam,13512,description,0,non_debt,-,apache,7.0,Merged
ozone,291,review,354282784,non_debt,-,apache,14.0,Merged
pulsar,6641,comment,606421366,non_debt,-,apache,0.0,Merged
trafficserver,834,review,78213185,code_debt,low_quality_code,apache,62.0,Closed
nifi,1553,review,103938291,documentation_debt,low_quality_documentation,apache,1484.0,Closed
incubator-pinot,3633,review,245437779,non_debt,-,apache,4.0,Merged
